serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
0,0.149479267,58,0,0.288571067,7900.0,11,0,2,0,0.0
0,0.677013423,44,2,0.477268254,15242.0,19,0,4,0,1.0
1,0.28264542600000003,37,0,3.910547397,748.0,10,1,1,0,3.0
0,0.250076184,66,0,0.427939317,9491.0,9,0,2,0,0.0
0,0.28924605600000003,37,0,0.681775763,7500.0,8,0,3,0,0.0
0,0.017813715,61,0,0.453812907,13650.0,19,0,2,0,0.0
1,0.7052246329999999,39,0,0.176735306,7332.0,6,0,0,0,2.0
0,0.08738121300000001,39,0,0.264973503,10000.0,10,0,2,0,2.0
0,0.325148584,48,0,2346.0,9862.745859608809,9,0,2,0,4.0
1,0.181297726,66,0,1.007524997,9700.0,21,0,4,1,0.0
0,0.005849708,85,0,3.0,3819.490194233397,1,0,0,0,0.0
0,0.373151768,55,0,0.417789757,12984.0,8,0,2,0,1.0
0,0.38143154,57,0,0.156153846,12999.0,9,0,1,0,1.0
0,0.083430486,66,0,0.350044366,4507.0,18,0,1,0,0.0
0,0.11725305,83,0,319.0,5521.969246991166,14,0,0,0,0.0
0,0.753046435,35,0,0.360238216,7891.0,11,0,2,0,0.0
0,0.056176999000000005,59,0,3666.0,9715.043334491162,17,0,3,0,0.0
0,0.999134978,55,0,0.56898467,4500.0,7,0,1,1,0.0
0,0.04164546,74,0,0.249685195,5558.0,7,0,1,0,1.0
0,0.05834368,58,0,0.103255435,27000.0,6,0,1,0,1.0
0,0.007878629,66,0,11.0,3950.45012136861,2,0,0,0,0.0
0,0.866208919,44,4,0.107380444,15933.0,11,0,0,1,0.0
0,0.096280027,74,0,0.187197834,5170.0,5,0,1,0,0.0
0,0.587309776,58,0,0.365770596,13800.0,17,0,2,0,0.0
0,0.009935959,79,0,0.062371487,2917.0,8,0,0,0,0.0
0,0.020297902,44,0,0.8784714509999999,4500.0,11,0,3,0,2.0
0,0.02945308,77,0,0.004559635,8333.0,8,0,0,0,0.0
0,0.198853153,57,0,0.736708459,6300.0,13,0,2,0,0.0
0,0.099171612,63,0,1816.0,8540.000534976558,13,0,2,0,1.0
0,0.9999999,25,0,0.09646402,3223.0,1,0,0,0,0.0
0,0.8544041599999997,31,0,0.171443807,7500.0,5,0,0,0,0.0
0,0.044605764000000006,74,1,0.233205374,4167.0,7,0,1,0,0.0
0,0.0,28,0,0.3122611,3400.0,5,0,0,0,0.0
0,0.015350129,86,0,0.002368546,4221.0,7,0,0,0,0.0
0,0.297874479,54,0,0.359182313,9000.0,5,0,1,0,1.0
0,0.0,61,0,1348.0,5479.101411003821,4,0,1,0,0.0
0,0.0,43,0,0.578672788,9583.0,4,0,2,0,3.0
0,0.013732418,63,0,942.0,5348.141483868609,3,0,1,0,0.0
0,0.437395839,60,0,2245.0,7400.632482044672,9,0,2,0,0.0
0,0.052212025,58,0,0.008722093,12496.0,10,0,0,0,0.0
0,0.025084882000000003,56,1,0.618038196,10000.0,14,0,5,0,0.0
0,0.759778615,50,0,0.473722102,12500.0,8,0,2,0,2.0
0,0.105495,46,0,0.5326571,8083.0,11,0,1,0,0.0
0,0.004181335,50,0,394.0,6713.754644488205,9,0,0,0,3.0
0,0.018036365,50,0,0.34388568700000005,12666.0,8,0,1,0,1.0
0,0.217160139,50,0,1379.0,6133.901046679886,9,0,1,0,0.0
1,0.62700946,46,4,4.606908393,9900.0,17,0,5,0,2.0
0,0.9999999,53,0,0.0,1924.0,0,0,0,0,1.0
1,0.565371222,41,2,0.833792154,2905.0,10,0,1,0,2.0
1,0.0,42,1,0.232368817,11300.0,4,0,1,2,2.0
0,0.383496898,46,0,0.248807286,6916.0,14,0,0,0,0.0
0,0.137866559,60,0,0.626107501,1692.0,7,0,1,0,0.0
1,0.103863814,34,1,0.4991074620000001,2800.0,11,0,1,0,4.0
0,0.008277318,60,0,0.252964978,7166.0,5,0,2,0,0.0
0,0.449101796,40,1,0.211996472,3400.0,4,0,0,0,3.0
0,0.16485315,62,0,0.27517798600000004,12500.0,8,0,3,0,1.0
0,0.0,80,0,0.0,4081.410048503823,3,0,0,0,0.0
0,0.270722574,59,0,0.262355545,12200.0,12,0,2,0,3.0
0,0.08471432599999999,35,0,0.603215993,2300.0,13,0,2,0,1.0
0,0.052186098,63,0,0.189641042,6100.0,10,0,1,0,1.0
0,0.027078591000000003,62,0,0.338410496,6630.0,15,0,1,0,0.0
0,0.563436563,48,0,70.0,4605.249757044675,7,0,0,0,0.0
0,0.0,53,1,1773.0,5741.0212652742475,6,2,1,1,0.0
0,0.0,46,0,0.0,40650.0,2,0,0,0,4.0
0,0.010757668,59,0,0.23772474,9510.0,16,0,1,0,0.0
0,0.17236726,47,0,0.579198593,7960.0,9,0,5,0,4.0
0,0.658817831,39,0,0.262357414,7100.0,10,0,0,0,3.0
0,0.012523213,54,0,0.7520299809999998,1600.0,5,0,1,0,1.0
0,0.127020785,40,0,164.0,0.0,12,0,0,0,0.0
0,0.979347755,53,1,3.380309845,2000.0,9,0,2,0,1.0
1,0.238169132,60,3,1973.0,7050.620536626378,16,0,1,0,0.0
1,1.171016102,46,3,0.285428643,4000.0,3,0,1,3,7.0
0,0.915173736,27,0,328.0,3950.45012136861,2,0,0,0,0.0
0,0.035183521,54,0,0.145685431,10000.0,5,0,1,0,0.0
0,0.693620259,40,1,0.27398702,5700.0,4,1,1,0,1.0
0,0.694596058,47,0,0.546363409,4000.0,4,0,1,0,0.0
0,0.111995485,48,0,0.389206665,4020.0,6,0,1,0,0.0
1,0.0008954689999999998,52,0,3042.0,5871.98119240946,7,0,1,0,0.0
0,0.7996813109999998,60,3,0.562157676,6024.0,5,1,1,0,0.0
0,0.0,53,0,0.411917616,5000.0,12,0,2,0,0.0
0,0.02156734,76,0,29.0,4212.369975639036,4,0,0,0,0.0
0,0.06159589400000001,51,0,27.0,4212.369975639036,4,0,0,0,0.0
0,0.011427661,58,0,1256.0,6657.740755220739,13,0,1,0,0.0
0,0.04465672,44,0,1346.0,5610.061338139034,5,0,1,0,0.0
0,0.36749414,34,0,885.0,4736.209684179888,8,0,0,0,0.0
0,0.084358524,67,0,1017.0,5348.141483868609,3,0,1,0,0.0
0,0.231635244,40,0,0.003089969,100000.0,3,0,0,0,0.0
0,0.290159955,48,0,0.293390861,5098.0,6,0,1,0,3.0
0,0.040757215,72,0,0.161858565,3916.0,10,0,1,0,0.0
0,0.17009375899999998,44,0,126.0,4343.329902774249,5,0,0,0,0.0
0,0.9999999,52,0,0.734928809,3300.0,4,0,2,0,0.0
1,0.0,50,0,0.004168246,7916.0,7,2,0,0,0.0
0,0.17499125,61,0,1574.0,5741.0212652742475,6,0,1,0,0.0
0,0.015007332,28,0,0.386952636,4475.0,10,0,2,0,1.0
0,0.824503924,67,0,0.289037686,11648.0,13,0,2,0,0.0
0,0.8450774609999998,37,0,0.7400415929999998,6250.0,6,0,2,1,0.0
0,0.288063505,62,0,0.32426757300000003,10000.0,19,0,0,0,2.0
0,0.009564329000000002,72,0,0.088646967,4500.0,13,0,0,0,1.0
0,0.9999999,36,2,0.14462564,8400.0,4,0,0,0,2.0
0,0.96141273,42,0,5051.0,7269.672554909459,8,0,2,0,0.0
0,0.0,50,0,0.698971125,3012.0,5,0,1,0,3.0
0,0.9999999,51,0,247.0,3819.490194233397,1,0,0,0,0.0
0,0.126979535,62,0,1654.0,7269.672554909459,8,0,2,0,0.0
1,0.18851756600000005,62,3,0.8177203509999998,6500.0,16,0,3,2,0.0
0,0.17951084399999995,57,0,2244.0,5741.0212652742475,6,0,1,0,0.0
0,0.99001996,33,0,0.08700481300000001,2700.0,3,3,0,1,0.0
0,0.08584947099999998,49,0,0.261273466,10333.0,11,0,1,0,2.0
0,0.185088103,50,0,2526.5,1.0,13,0,2,0,2.0
0,2.034077556,41,1,0.105185185,674.0,3,0,0,0,0.0
0,0.543660877,35,0,0.223990208,8169.0,11,0,0,0,1.0
0,0.786079434,58,0,1360.0,5260.049392720741,12,0,0,0,0.0
0,0.035879587000000004,45,0,0.571848657,5100.0,11,0,1,0,3.0
0,0.0,74,0,321.0,4343.329902774249,5,0,0,0,0.0
0,0.941372418,28,1,0.08797763300000001,5364.0,3,0,0,0,2.0
0,0.8562891359999999,43,0,0.435300904,5200.0,7,0,1,0,2.0
0,0.009090744,35,0,0.165857605,13595.0,12,0,4,0,1.0
0,0.0015290770000000002,58,0,0.185842891,8108.0,18,0,1,0,2.0
0,0.193935355,33,1,0.16797900300000002,4190.0,7,0,0,0,0.0
0,0.000105259,69,1,0.17507886399999995,16483.0,12,0,2,0,0.0
0,0.16227924,35,0,0.002332945,6000.0,4,0,0,0,2.0
0,0.173520326,49,0,0.62619409,11200.0,7,0,2,1,1.0
0,0.019566014,41,0,0.245473154,6350.0,5,0,1,0,3.0
0,0.022625152000000003,59,0,0.412332838,8075.0,13,0,3,0,0.0
0,0.713293338,69,1,0.08236705299999998,2500.0,6,0,0,0,0.0
0,0.161240615,52,0,0.050532829,2908.0,5,0,0,0,0.0
0,0.0,43,0,0.646037736,5299.0,9,0,2,0,2.0
1,0.9,62,6,0.3744432070000001,7183.0,9,0,1,0,0.0
0,0.07836741,56,0,0.246818413,13750.0,11,0,1,0,0.0
0,0.08576544699999998,44,0,2058.0,5871.98119240946,7,0,1,0,0.0
0,0.250731214,46,0,0.392194013,7916.0,19,0,1,0,0.0
0,0.47926037,43,0,0.365878041,3000.0,8,0,1,1,0.0
0,0.9999999,42,0,0.48421654,7000.0,7,0,2,0,2.0
0,0.362903047,65,1,0.117988201,10000.0,7,0,0,0,0.0
0,0.843083529,54,0,0.05712263400000001,66400.0,9,0,2,0,1.0
0,0.498450155,50,1,0.362411726,16850.0,15,0,3,0,1.0
0,0.062597156,79,0,80.0,4736.209684179888,8,0,0,0,0.0
0,0.6825723340000001,63,1,3333.0,6264.8609738151,10,0,1,0,0.0
0,0.017539956000000002,57,0,0.151652242,5083.0,14,0,2,0,0.0
0,0.016422753000000002,55,0,2076.0,7531.592409179885,10,0,2,0,0.0
0,0.218562522,31,0,0.183032732,1496.0,5,0,0,0,0.0
0,0.359495278,28,0,443.0,4212.369975639036,4,0,0,0,0.0
0,0.126658223,36,0,0.28969697,4949.0,4,0,1,0,2.0
0,0.113082483,74,0,0.019063005,6189.0,4,0,0,0,1.0
0,1.138482024,29,0,0.023059185,1300.0,2,0,0,1,1.0
1,0.604382878,65,1,0.364620939,3600.0,9,0,0,3,2.0
0,0.000975261,59,0,0.140301711,16770.0,12,0,1,0,0.0
0,0.924198251,27,0,896.0,4474.289829909462,6,0,0,0,0.0
0,0.427733055,50,0,0.372658773,4644.0,10,0,2,0,0.0
0,0.4298710570000001,48,4,0.393672199,5783.0,8,0,1,0,1.0
0,0.025730016,48,0,1566.0,6264.8609738151,10,0,1,0,0.0
0,0.011177292,80,0,30.0,5652.92917412638,15,0,0,0,0.0
0,0.4060592770000001,54,0,0.7796074890000001,4432.0,9,0,2,0,0.0
0,0.9999999,65,1,2826.0,6002.941119544674,8,1,1,0,0.0
0,0.9999999,55,1,0.168666538,10333.0,5,0,1,0,2.0
0,0.860906955,55,0,1201.0,6133.901046679886,9,0,1,0,0.0
1,0.9999999,44,1,0.399580021,6666.0,7,2,1,0,1.0
0,0.091238595,59,0,1461.0,7662.552336315098,11,0,2,0,0.0
0,0.399778583,67,0,0.512441581,7916.0,12,0,2,0,1.0
1,0.9999999,35,0,0.0,1800.0,0,0,0,0,0.0
0,0.9999999,60,1,0.442231076,5772.0,8,0,2,0,0.0
0,0.004937191,84,0,2.0,4081.410048503823,3,0,0,0,0.0
0,0.01567369,33,0,10.0,3819.490194233397,1,0,0,0,0.0
0,0.028830012,26,0,0.235895158,2250.0,5,0,0,0,0.0
0,0.15410394300000002,33,0,0.146463384,4000.0,8,0,0,0,0.0
0,0.021469799,73,0,1662.0,6876.792773503819,5,0,2,0,0.0
0,0.008615053000000001,30,0,0.7374459279999998,5316.0,8,0,3,0,0.0
0,0.907279211,48,0,2552.0,6133.901046679886,9,0,1,0,0.0
0,0.48187953,49,0,0.165159624,5418.0,7,0,1,0,0.0
0,0.037382698,38,0,0.006377164,3292.0,2,0,0,0,0.0
0,0.162201907,43,0,0.309307558,12000.0,12,0,2,0,2.0
0,0.04701018,62,0,1867.0,5871.98119240946,7,0,1,0,0.0
1,0.6051206929999999,33,0,0.720473899,2700.0,3,0,1,0,0.0
0,0.1876008,88,0,0.152615795,3000.0,2,0,1,0,0.0
1,1.105665556,47,4,0.143044619,5333.0,25,0,0,3,2.0
0,0.0,86,0,0.058470765,2667.0,5,0,0,0,0.0
0,0.06589550400000001,50,0,741.0,6133.901046679886,9,0,1,0,0.0
0,0.9999999,62,0,0.0,3366.0,4,0,0,0,0.0
0,0.060725857,66,1,0.255728689,12000.0,23,0,3,0,0.0
1,1.256147541,56,3,0.193893948,5600.0,7,2,0,1,0.0
0,0.032798991,46,0,0.189136886,7750.0,3,0,1,0,0.0
0,0.9999999,41,0,0.013318535,2702.0,0,0,0,0,2.0
0,0.0,65,0,2269.0,7662.552336315098,11,0,2,0,0.0
0,0.8483197090000002,39,0,0.023313905,1200.0,1,0,0,0,0.0
0,0.27660289600000004,38,0,0.559744304,6100.0,17,0,1,0,2.0
0,0.30335394,37,0,0.07422836599999999,5280.0,6,0,0,0,3.0
0,0.0,57,0,1298.0,5741.0212652742475,6,0,1,0,0.0
0,0.085244672,48,0,0.395120976,5000.0,4,0,2,0,2.0
1,0.9999999,57,0,473.0,5181.506810150679,2,0,0,1,2.0
0,0.050290079,65,0,2455.0,5348.141483868609,3,0,1,0,0.0
0,0.23995099,35,2,0.07545696,6400.0,9,0,0,0,0.0
0,0.03095469,57,0,0.08745389199999999,21416.0,15,0,1,0,3.0
0,0.9344749080000002,34,0,0.428154438,7536.0,6,0,2,0,4.0
0,0.194619123,46,0,3008.0,7400.632482044672,9,0,2,0,0.0
0,0.295319271,26,0,0.184016242,5417.0,10,0,0,0,0.0
0,0.588176478,47,0,0.918918919,2552.0,6,0,1,0,1.0
0,0.011459907,64,0,0.001809351,10500.0,10,0,0,0,0.0
1,0.164985001,53,0,1591.0,6876.792773503819,5,0,2,0,0.0
0,0.426929392,62,0,0.231108498,3400.0,6,0,1,0,1.0
0,0.075462938,52,0,0.526889865,6600.0,9,0,2,0,0.0
0,0.071255107,76,0,74.0,4081.410048503823,3,0,0,0,0.0
0,0.196233733,84,0,0.07523980799999999,3335.0,6,0,0,0,1.0
0,0.245287301,60,1,0.595488137,10283.0,15,0,1,0,2.0
0,0.980769847,48,1,0.531312592,7488.0,5,0,2,0,3.0
1,0.154778832,45,1,0.244503571,7140.0,7,0,2,0,2.0
0,0.0,62,0,1565.0,5479.101411003821,4,0,1,0,0.0
0,0.9999999,87,0,597.0,5832.70990112443,2,0,1,0,1.0
0,0.338094839,57,0,4215.0,8317.351971991164,16,0,2,0,0.0
0,0.411273254,40,0,0.317621853,5600.0,9,0,1,0,0.0
0,0.227803243,59,1,0.7028496129999999,6070.0,15,0,1,0,0.0
0,0.032748363,88,0,1373.0,0.0,2,0,1,0,0.0
1,0.0,55,0,0.208346919,9200.0,7,0,1,0,1.0
0,825.0,72,0,3886.0,7138.712627774245,7,0,2,0,0.0
0,0.16559992699999998,59,0,0.226882654,10370.0,10,0,1,0,0.0
0,0.550166473,69,0,1.213884205,7115.0,19,0,9,0,0.0
0,0.97190281,47,1,0.298211882,5200.0,6,0,1,0,2.0
0,0.0,23,0,0.0,2500.0,2,0,0,0,0.0
0,0.0531523,77,0,1112.0,4212.369975639036,4,0,0,0,0.0
0,0.9999999,68,0,3.0,4081.410048503823,3,0,0,0,0.0
0,0.002599395,46,0,0.7536231879999998,2000.0,16,0,1,0,1.0
0,0.9999999,58,1,0.754830113,1500.0,2,1,1,0,0.0
1,0.9999999,44,2,0.5459183670000001,1959.0,4,2,2,1,2.0
0,0.989712709,59,1,0.571670088,8280.0,15,0,1,0,3.0
0,0.22406466100000005,36,0,0.417516497,5000.0,5,0,1,0,0.0
0,0.0447341,56,0,0.325112481,6000.0,15,0,2,0,3.0
1,0.0,77,0,0.0,5000.0,3,0,0,0,0.0
0,0.094668906,76,3,1030.0,8884.05951651936,30,0,1,0,0.0
0,0.009300008,89,0,0.130874179,1978.0,12,0,0,0,1.0
0,0.20797029,49,0,2034.0,4474.289829909462,6,0,0,0,0.0
0,0.947233159,44,0,0.553398058,10402.0,14,0,3,0,2.0
0,0.954340943,57,0,0.14317757,2674.0,4,0,0,0,1.0
0,0.6942700490000001,50,1,0.394474891,8940.0,16,0,2,0,0.0
0,0.025460179,48,0,0.223193623,11666.0,17,0,3,0,3.0
0,0.084998655,53,0,0.199845181,7750.0,9,0,2,0,0.0
0,0.006592737,69,0,0.003237787,10500.0,20,0,0,0,0.0
0,0.330839599,46,0,1.664134346,2500.0,9,0,2,0,2.0
0,0.009787026,48,0,2058.0,7662.552336315098,11,0,2,0,0.0
0,0.5024170579999999,56,0,0.521803872,4700.0,12,0,2,0,0.0
0,0.06179405,49,0,0.123155713,8200.0,4,0,1,0,0.0
0,0.011363292,57,0,11.0,4343.329902774249,5,0,0,0,0.0
0,0.046503081,25,0,0.169111111,4499.0,30,0,0,0,0.0
0,0.110692526,54,0,0.151480853,5300.0,7,0,1,0,0.0
0,0.9999999,46,1,1.058952926,2272.0,4,0,1,0,1.0
1,0.659560293,37,2,1669.0,7980.48607985299,9,3,1,0,3.0
0,0.184232335,38,0,2224.0,5741.0212652742475,6,0,1,0,0.0
0,0.090223456,67,0,0.380381013,9500.0,8,0,2,0,0.0
0,0.024378249,66,0,0.095219958,5250.0,15,0,0,0,0.0
0,0.9999999,37,0,0.7498846329999997,2166.0,6,0,1,0,2.0
0,0.533592779,44,1,0.270205205,8722.0,7,0,1,0,1.0
0,0.972004307,36,0,1.55159614,2693.0,5,0,2,0,2.0
0,0.3603291420000001,53,0,0.794241152,6667.0,25,0,2,0,1.0
0,0.9999999,28,0,0.0,4000.0,0,0,0,0,0.0
0,0.7181355840000001,36,0,0.3014068,8529.0,6,0,1,0,2.0
0,0.0,69,0,2795.0,9846.003261626374,18,0,3,0,0.0
0,0.022933674,49,0,0.30052803100000003,8900.0,8,0,2,0,0.0
0,0.022693781,60,0,0.227373068,7700.0,8,0,2,0,1.0
0,0.150801795,54,0,224.0,4212.369975639036,4,0,0,0,0.0
0,0.040783687,27,1,0.016759777,3400.0,2,1,0,0,0.0
0,0.013859745,62,0,0.525368658,4000.0,16,0,1,0,0.0
0,0.216556931,61,0,791.0,5479.101411003821,4,0,1,0,0.0
0,0.472970439,33,0,0.191961608,5000.0,6,0,0,0,1.0
0,0.547819211,56,0,0.35664,12499.0,12,0,2,0,0.0
0,0.19047619,63,0,0.47164864,3050.0,14,0,1,0,0.0
0,0.034898255,69,0,0.00520969,3838.0,1,0,0,0,0.0
0,0.125387461,37,0,0.510119483,4100.0,10,0,1,0,2.0
0,0.4244668820000001,46,1,0.465310381,3833.0,9,0,0,0,2.0
1,0.678424978,47,1,0.620163294,8450.0,10,0,2,0,0.0
0,0.47845734,61,0,0.235197867,16500.0,8,0,1,0,0.0
0,0.9999999,52,1,0.108618654,2540.0,1,2,0,0,3.0
0,0.177502656,31,0,0.05565739,6000.0,5,0,0,0,0.0
0,0.224780679,37,1,1.083023544,2420.0,11,0,1,1,2.0
0,0.41181161,68,0,0.85163835,3295.0,11,0,1,0,0.0
0,0.155121775,36,1,1135.0,5479.101411003821,4,0,1,1,0.0
0,0.9999999,32,1,0.01065956,1500.0,1,0,0,0,1.0
0,0.02612616,56,0,5013.0,11208.019877543657,19,0,3,0,2.0
0,0.649443303,71,2,0.47545582,4277.0,11,0,2,0,0.0
0,0.17832164399999995,56,0,1.201859628,3333.0,30,0,2,0,0.0
0,0.9999999,32,1,0.298995622,3882.0,6,0,0,0,3.0
0,0.292675466,39,1,0.394340974,5583.0,13,0,0,0,0.0
0,0.035586491,41,1,0.419784881,6600.0,8,0,1,0,4.0
0,0.0,58,0,649.0,4605.249757044675,7,0,0,0,0.0
0,0.132607341,32,0,1.11236545,3808.0,14,0,2,0,0.0
0,0.460239565,47,0,0.044128759,6616.0,4,0,0,0,2.0
0,0.658273176,62,2,0.818980025,13666.0,10,0,4,0,0.0
0,0.339973848,35,0,0.104097236,5100.0,4,0,0,0,4.0
0,0.009739210000000002,63,0,0.128983877,5333.0,10,0,1,0,0.0
0,0.007441114,68,0,0.294487606,5405.0,15,0,1,0,0.0
0,0.0,35,0,0.559626437,4175.0,6,0,1,0,0.0
0,0.049003617,51,1,0.035986914,1833.0,9,0,0,0,0.0
0,0.07924588,28,0,0.272789582,1458.0,10,0,0,0,0.0
0,0.02472151,49,0,0.378926328,7003.0,11,0,1,0,4.0
0,0.9999999,65,0,0.314910766,3473.0,2,0,1,0,0.0
0,0.084964548,45,0,0.8352705909999999,8000.0,5,0,3,0,2.0
0,0.6992182140000001,36,0,0.486656093,14500.0,17,0,2,0,0.0
0,0.515349753,40,0,0.635636436,10000.0,14,0,2,0,2.0
0,0.00945752,83,0,32.0,6831.568518343297,24,0,0,0,0.0
0,0.126906784,72,0,0.25144990300000003,15000.0,6,0,2,0,2.0
0,0.104116685,75,0,2389.0,7138.712627774245,7,0,2,0,0.0
1,0.654469106,25,0,0.433302093,3200.0,6,0,0,0,0.0
0,0.9999999,27,0,1.331668332,1000.0,1,0,1,0,0.0
0,0.048294834,46,0,2147.0,9771.057223758628,13,0,2,0,3.0
0,0.053772459,60,0,0.216653666,5127.0,3,0,1,0,1.0
0,0.487725614,41,0,0.465748935,3050.0,13,0,2,0,2.0
0,0.042902433,66,0,42.0,4474.289829909462,6,0,0,0,0.0
0,0.037211404,63,0,0.230153969,5000.0,6,0,1,0,0.0
0,0.260795285,46,0,0.378894306,12100.0,20,0,1,0,2.0
0,0.738060092,30,0,0.5693950179999999,3371.0,6,0,1,0,1.0
0,0.096375954,50,0,0.417689093,7416.0,10,0,2,0,2.0
0,0.9999999,54,2,0.073317041,4500.0,1,1,0,0,0.0
0,0.667083229,55,0,0.153112222,2200.0,3,0,0,0,0.0
0,0.177303446,37,0,0.428819822,4600.0,7,0,1,0,0.0
0,0.0,66,0,0.001618893,10500.0,1,0,0,0,0.0
0,0.0,67,0,0.0,6000.0,4,0,0,0,0.0
0,0.167583232,61,0,0.397617598,11500.0,15,0,3,0,0.0
0,1.113318224,29,1,0.331391963,5150.0,5,1,0,0,1.0
0,0.0,57,0,0.270317443,9166.0,5,0,1,0,0.0
0,0.140615841,38,0,0.992730577,2200.0,7,0,2,0,0.0
0,0.9999999,71,0,0.014699265,6666.0,4,1,0,2,0.0
0,0.212518696,60,2,0.3706554420000001,8314.0,8,0,1,0,2.0
0,0.388850697,62,1,0.122986335,9000.0,8,0,1,0,2.0
0,0.0,69,1,0.437296037,2144.0,11,0,0,0,0.0
0,658.0,29,0,1778.0,6264.8609738151,10,0,1,0,0.0
0,0.112668661,38,0,0.412340842,11230.0,7,0,3,0,1.0
0,0.143280026,63,0,0.585944115,3542.0,12,0,4,0,0.0
0,0.348493777,47,0,0.91063617,8000.0,12,0,3,0,2.0
0,0.588039867,31,0,0.014594279,1712.0,15,0,0,0,4.0
0,0.260086996,42,0,0.228053733,3200.0,4,0,0,0,1.0
1,0.487586383,32,3,0.376897445,2700.0,9,2,0,3,0.0
0,0.000387852,55,0,0.143623261,5966.0,7,0,1,0,0.0
0,0.64776466,59,1,0.549111083,7930.0,11,0,2,1,1.0
0,0.031200378,30,0,0.202180827,2200.0,9,0,0,0,0.0
0,0.545901176,57,0,0.326309248,17700.0,14,0,3,0,1.0
0,0.061235535,60,0,71.0,3950.45012136861,2,0,0,0,0.0
1,0.209383813,34,0,0.228838036,4500.0,6,0,0,0,0.0
0,0.195360928,81,0,0.006351292,4565.0,2,0,0,0,1.0
0,0.018828597,65,0,0.288805031,3974.0,17,0,1,0,1.0
0,0.237463033,52,1,0.290237467,7200.0,7,0,2,0,1.0
0,0.011487753,68,0,11.0,4998.129538450315,10,0,0,0,0.0
0,0.214291005,39,0,0.320198793,2816.0,8,0,1,0,0.0
0,0.0,80,0,296.0,5521.969246991166,14,0,0,0,0.0
0,0.911228173,45,1,0.177134068,3900.0,4,1,0,0,4.0
0,0.0,63,0,534.0,4867.169611315101,9,0,0,0,0.0
0,0.658927873,51,0,1207.0,4998.129538450315,10,0,0,0,0.0
0,0.010338543,76,0,3689.0,5871.98119240946,7,0,1,0,0.0
1,0.9999999,32,5,1.688206785,2475.0,5,1,2,1,0.0
0,0.054779597,45,0,0.173026158,16667.0,7,0,1,0,4.0
0,0.044464535,55,0,0.227193202,4000.0,4,0,1,0,2.0
0,0.860703952,63,0,3763.0,10196.015207044667,11,0,4,0,0.0
0,0.009657484000000001,89,0,0.002714441,5525.0,4,0,0,0,0.0
0,0.002281626,58,0,0.122775053,14269.0,17,0,1,0,0.0
0,0.642981955,44,0,4288.0,6526.780828085526,12,0,1,0,0.0
0,0.00706672,44,0,2638.0,6002.941119544674,8,0,1,0,0.0
0,0.609114081,60,0,0.370541282,16035.0,13,0,2,0,3.0
0,0.7903080529999998,44,1,0.205363444,4250.0,7,0,0,1,0.0
1,0.193544225,27,0,0.232475599,2253.0,10,0,0,0,0.0
0,0.043659554,55,0,0.027588964,2500.0,2,0,0,0,0.0
0,0.08399061599999999,47,0,0.080246914,5669.0,10,0,0,0,0.0
0,0.052552806,65,1,0.036233347,9907.0,8,0,1,0,0.0
0,0.7190512379999999,65,0,0.858636611,7363.0,7,0,3,0,0.0
0,0.328303336,60,0,1.016531503,3205.0,12,0,2,0,0.0
0,0.17083691899999998,41,0,0.638100339,5600.0,11,0,2,0,2.0
0,1.267017049,33,1,1.353039134,1200.0,8,0,1,0,1.0
0,0.425931385,49,0,0.512521968,4551.0,9,0,2,0,2.0
0,0.8536001279999998,63,1,0.507320832,3892.0,9,0,1,1,1.0
0,0.045998805,53,1,0.760498385,2166.0,7,0,2,0,2.0
0,0.493213055,33,0,0.394292856,4800.0,7,0,0,0,1.0
0,0.046539969,49,0,0.189077687,14300.0,16,0,3,0,4.0
0,0.023308812,69,0,0.122058529,15000.0,13,0,1,0,0.0
0,0.03159684,46,0,2513.0,5348.141483868609,3,0,1,0,0.0
0,0.545407526,77,0,0.153050672,2900.0,6,0,0,0,0.0
1,0.9999999,48,5,0.124276501,12093.0,5,1,1,0,2.0
0,0.621660067,38,0,1.598771604,7000.0,16,0,1,0,2.0
0,0.9633679100000002,34,0,0.249571478,2916.0,8,0,0,1,0.0
0,0.162480284,71,0,0.17482046699999998,4455.0,13,0,0,0,0.0
0,0.154381819,50,0,0.233801992,17069.0,15,0,2,0,2.0
0,0.087022285,49,0,532.0,6058.95500881214,4,0,0,0,3.0
0,0.081963323,63,0,1682.0,7495.917662597169,10,0,1,0,2.0
0,0.016354311,53,0,0.244856563,3450.0,6,0,1,0,2.0
1,0.448310971,40,0,0.746590627,4032.0,9,0,1,0,2.0
0,0.5631059070000001,44,0,0.51358107,6000.0,14,3,1,0,0.0
0,0.975433251,53,0,0.559350194,5416.0,7,0,1,0,1.0
0,0.021532853,57,0,0.249147159,8500.0,11,0,1,0,1.0
0,0.040930888,66,0,60.0,4867.169611315101,9,0,0,0,0.0
0,0.9999999,37,0,0.395683453,5142.0,2,0,2,0,2.0
0,0.146170766,54,0,4986.0,7138.712627774245,7,0,2,0,0.0
0,0.113044513,71,0,0.111635535,25000.0,15,0,2,0,1.0
0,0.280520554,45,0,0.178531435,6250.0,30,0,0,0,0.0
0,0.264210583,41,0,0.502265372,6179.0,12,0,2,0,0.0
